DateTime,AddedIPs,RemovedIPs
1546194540,1,0
1546200279,0,1
1546224768,0,1
1546232512,0,1
1546236288,1,1
1546253785,0,1
1546255951,1,0
1546269621,0,1
1546281636,0,1
1546297330,1,0
1546309485,1,0
1546323627,1,1
1546337114,1,0
1546343138,0,1
1546348831,1,0
1546370452,1,0
1546384125,0,1
1546396104,0,1
1546409790,0,1
1546413858,2,0
1546423494,1,1
1546435015,0,1
1546456608,0,1
1546466698,1,0
1546491132,1,0
1546499101,0,1
1546501005,0,1
1546510595,1,1
1546552124,0,1
1546577585,0,1
1546583308,1,0
1546589097,1,0
1546596795,0,1
1546604444,1,0
1546610183,1,0
1546614303,1,0
1546634669,1,0
1546638517,2,0
1546642369,1,0
1546646213,1,0
1546657969,1,0
1546669950,0,1
1546675740,1,1
1546683492,1,0
1546689385,1,0
1546691305,1,1
1546693305,1,0
1546695139,0,1
1546699234,0,1
1546718532,1,0
1546720356,0,1
1546722318,1,0
1546724457,0,1
1546726361,0,1
1546730203,1,1
1546734028,0,1
1546735972,1,0
1546741962,1,0
1546743886,0,1
1546757781,1,0
1546762162,0,1
1546765955,1,0
1546770064,1,1
1546776069,0,1
1546777979,0,1
1546779903,1,1
1546785895,1,0
1546805336,0,1
1546807236,1,0
1546809180,0,1
1546817093,0,1
1546823318,0,1
1546827203,0,1
1546844709,0,1
1546852356,0,1
1546856223,0,1
1546866551,1,1
1546870355,1,0
1546872300,0,1
1546874187,1,0
1546891950,1,0
1546893909,0,1
1546895796,1,0
1546899636,1,0
1546903480,1,0
1546919304,1,0
1546948863,1,0
1546953184,0,1
1546955083,1,0
1546957012,0,1
1546959186,1,0
1546961080,0,1
1546978846,0,1
1546982682,0,1
1546986778,0,1
1546990609,0,1
1546996400,1,0
1547006203,0,1
1547031719,1,0
1547035527,0,1
1547041488,0,1
1547043397,3,0
1547045330,0,1
1547065956,1,0
1547076064,1,0
1547082543,1,1
1547086379,1,0
1547110111,1,0
1547118769,0,1
1547128978,0,3
1547143361,1,0
1547149247,1,0
1547153086,0,1
1547163159,0,1
1547168924,0,1
1547170819,1,0
1547172769,0,1
1547174672,1,0
1547180427,1,0
1547196280,0,1
1547230370,0,1
1547234693,0,1
1547247413,1,0
1547255556,1,0
1547257510,0,1
1547259409,0,1
1547267560,0,1
1547313902,1,0
1547327331,1,0
1547333588,0,1
1547339568,1,0
1547341469,0,1
1547391387,1,0
1547401711,0,1
1547413496,0,1
1547427154,0,1
1547431293,1,0
1547453098,1,0
1547455221,1,0
1547459087,1,0
1547472994,1,0
1547474970,1,0
1547479013,0,1
1547500372,1,0
1547506606,1,0
1547517163,1,1
1547524908,1,0
1547538740,0,1
1547542917,0,1
1547546700,0,1
1547552697,1,0
1547554862,1,0
1547558662,0,1
1547560600,0,1
1547566618,1,0
1547568816,1,0
1547584616,1,0
1547586530,0,1
1547592286,0,1
1547604107,0,1
1547611979,1,1
1547638841,0,1
1547641002,0,1
1547652504,0,1
1547656374,0,1
1547671976,0,1
1547697712,0,1
1547727175,1,0
1547791958,1,0
1547797704,1,0
1547813562,0,1
1547839951,1,0
1547877380,0,1
1547883171,0,1
1547924679,0,1
1547975786,1,0
1548058618,1,0
1548062658,0,1
1548080438,1,0
1548092199,1,0
1548100119,1,0
1548147164,1,0
1548150998,1,1
1548166382,0,1
1548180088,0,1
1548185778,0,1
1548234994,0,1
1548239675,1,1
1548261407,1,0
1548281554,1,0
1548309402,1,0
1548327165,1,1
1548347323,0,1
1548349298,1,0
1548353332,2,0
1548364851,1,0
1548366773,0,1
1548396508,0,1
1548414302,0,1
1548435906,0,1
1548439980,0,2
1548449786,0,1
1548476654,1,0
1548484368,1,0
1548521809,1,0
1548564762,0,1
1548570543,0,1
1548589957,1,0
1548609423,0,1
1548655487,1,0
1548675477,0,1
1548679237,2,0
1548710193,1,0
1548741720,0,1
1548764906,0,1
1548766932,0,1
1548795180,0,1
1548799507,1,0
1548815292,1,0
1548870978,1,0
1548886837,0,1
1548903139,0,1
1548919271,1,0
1548951893,1,0
1548958156,0,1
1548975666,1,0
1548985464,1,0
1549005183,0,1
1549022687,1,0
1549026512,1,0
1549028421,1,0
1549034187,1,0
1549038031,0,1
1549043825,1,0
1549061573,0,1
1549073559,0,1
1549109121,0,1
1549113173,0,1
1549115064,0,1
1549120844,0,1
1549126598,0,1
1549134041,1,0
1549218508,0,1
1549229781,1,0
1549236260,1,0
1549238191,2,0
1549261273,1,0
1549273135,1,0
1549316418,0,1
1549322463,0,1
1549324346,0,2
1549336047,1,0
1549347649,0,1
1549359172,0,1
1549389395,1,0
1549422516,0,1
1549444128,1,0
1549451800,1,0
1549459470,1,0
1549475790,0,1
1549489949,1,0
1549497758,1,0
1549509399,1,0
1549513467,1,0
1549528826,1,0
1549530739,0,1
1549538676,0,1
