DateTime,Entries,UniqueIPs
1549748898,1136,1188
1549750827,1149,1201
1549752755,1141,1194
1549754658,1138,1191
1549756573,1142,1195
1549758494,1168,1221
1549760436,1167,1223
1549764283,1161,1216
1549766190,1165,1220
1549768101,1173,1229
1549770009,1172,1227
1549771958,1174,1227
1549773849,1183,1238
1549775805,1187,1242
1549777690,1182,1237
1549779617,1192,1247
1549781549,1218,1274
1549783457,1216,1273
1549785367,1243,1302
1549787315,1228,1285
1549789217,1250,1307
1549791144,1228,1287
1549793077,1248,1307
1549794975,1242,1301
1549796893,1252,1311
1549798840,1246,1301
1549800757,1259,1314
1549802657,1259,1316
1549804633,1271,1328
1549806498,1293,1351
1549808432,1284,1338
1549810331,1255,1307
1549812248,1281,1333
1549814190,1255,1305
1549816086,1283,1333
1549818034,1268,1318
1549819936,1293,1349
1549821877,1277,1330
1549823770,1291,1344
1549825697,1252,1307
1549827631,1267,1322
1549829536,1245,1300
1549831459,1268,1325
1549833397,1246,1303
1549835313,1245,1303
1549837215,1258,1320
1549839132,1255,1315
1549841077,1252,1312
1549842965,1274,1335
1549844892,1281,1341
1549846834,1276,1338
1549848740,1289,1351
1549850677,1317,1379
1549852578,1316,1377
1549854760,1295,1352
1549856661,1291,1348
1549858836,1286,1343
1549860752,1274,1329
1549862675,1285,1343
1549864568,1291,1347
1549866740,1277,1333
1549868657,1260,1317
1549870568,1233,1289
1549872496,1213,1269
1549874431,1203,1263
1549876338,1194,1253
1549878252,1201,1260
1549880190,1183,1238
1549882091,1192,1246
1549886433,1167,1219
1549888336,1156,1211
1549890256,1145,1198
1549892194,1118,1170
1549894107,1110,1162
1549896968,1087,1142
1549898895,1084,1142
1549900821,1074,1133
1549902736,1053,1111
1549904657,1050,1108
1549906571,1034,1087
1549908510,1030,1083
1549912352,1017,1069
1549914253,1032,1084
1549916175,1031,1083
1549918338,1019,1069
1549920293,1012,1058
1549922171,997,1043
1549924337,999,1042
1549926254,1003,1049
1549928168,983,1029
1549930112,972,1018
1549932013,948,993
1549933933,936,981
1549935869,923,968
1549937772,909,953
1549939933,889,933
1549943788,853,896
1549945700,854,900
1549947619,841,881
1549949557,826,871
1549951451,808,850
1549953366,806,848
1549955558,828,872
1549957449,865,906
1549959390,874,917
1549961289,890,930
1549963211,890,930
1549965148,881,920
1549967050,921,961
1549968968,929,966
1549970908,954,994
1549972817,962,1003
1549974731,984,1025
1549976650,978,1022
1549978567,993,1037
1549980493,989,1033
1549982674,998,1044
1549984577,1009,1056
1549987270,983,1025
1549989401,984,1027
1549991321,984,1027
1549993211,991,1033
1549995152,990,1031
1549997051,1021,1063
1549998971,1019,1061
1550000888,1018,1056
1550002839,1032,1072
1550004739,1030,1073
1550006650,1060,1105
1550008587,1035,1080
1550010488,1058,1103
1550012433,1059,1101
1550014358,1046,1088
1550016267,1039,1081
1550018166,1036,1080
1550020094,1037,1081
1550023936,1026,1068
1550025850,1038,1081
1550027799,1040,1084
1550029713,1071,1115
1550031642,1059,1103
1550033571,1041,1084
1550035451,1039,1083
1550037367,1032,1077
1550039314,1046,1092
1550041222,1050,1095
1550044093,1001,1044
1550046032,977,1018
1550047940,960,1004
1550049855,979,1024
1550052040,982,1028
1550053956,950,994
1550055856,940,983
1550057788,930,970
1550059935,944,984
1550061852,934,978
1550064042,938,979
1550065935,927,968
1550067879,942,981
1550069768,932,971
1550071695,939,981
1550073612,955,997
1550075555,955,997
