DateTime,AddedIPs,RemovedIPs
1548882127,0,1
1548885792,3,2
1548892989,1,4
1548896589,2,1
1548903849,0,1
1548907389,3,0
1548910988,5,3
1548914589,1,1
1548918191,5,5
1548921789,1,0
1548925389,1,0
1548928990,2,6
1548932588,4,3
1548939791,0,1
1548943389,2,2
1548946989,1,1
1548950591,0,1
1548954193,3,3
1548957788,0,1
1548961392,2,0
1548964928,2,2
1548968589,3,6
1548975789,2,2
1548979388,1,0
1548982989,2,1
1548986594,12,2
1548990189,2,1
1548993789,4,1
1548997395,0,2
1549000990,3,1
1549004594,3,3
1549008189,1,2
1549011790,1,1
1549015390,0,1
1549018993,5,1
1549022594,1,3
1549026192,5,4
1549029789,6,0
1549033389,5,0
1549036989,0,1
1549040589,4,2
1549044192,1,3
1549047792,3,2
1549051393,1,2
1549054993,3,1
1549058591,1,2
1549065731,2,1
1549069330,2,1
1549072991,2,1
1549076650,2,2
1549080190,1,1
1549083790,2,0
1549087391,1,3
1549090931,1,1
1549094590,2,1
1549098192,1,0
1549105390,1,1
1549108931,2,2
1549112532,3,4
1549116190,3,1
1549119791,2,3
1549123391,1,2
1549126991,0,6
1549130591,3,3
1549134190,4,3
1549137731,2,1
1549141391,2,5
1549144991,0,2
1549148531,4,3
1549152192,0,4
1549155791,0,4
1549159391,2,3
1549162992,5,1
1549166592,3,6
1549170195,2,2
1549173792,6,2
1549177391,4,3
1549180991,5,2
1549184591,1,1
1549188193,0,3
1549191738,2,2
1549195393,2,4
1549198992,2,1
1549202532,5,0
1549206132,1,0
1549209792,0,1
1549213392,4,1
1549216992,4,6
1549220592,0,1
1549224192,1,1
1549227792,2,1
1549231392,5,2
1549238592,15,0
1549242193,3,2
1549245792,2,1
1549249392,2,2
1549256592,3,3
1549260193,1,7
1549263793,4,4
1549267332,1,2
1549270993,0,2
1549274593,4,1
1549278193,3,0
1549285392,1,0
1549288992,2,1
1549292533,5,2
1549296133,3,1
1549299793,4,5
1549303394,4,2
1549306993,1,4
1549310532,4,0
1549314193,26,2
1549317793,1,2
1549321333,1,1
1549324993,2,8
1549328594,6,1
1549335733,1,2
1549339334,3,2
1549342994,6,3
1549350193,4,11
1549353733,1,6
1549357393,2,3
1549360993,3,3
1549364593,3,1
1549365133,2,0
1549368194,0,1
1549375333,4,0
1549378993,3,2
1549382534,3,3
1549386195,2,8
1549389795,4,4
1549393394,3,1
1549397003,1,1
1549400546,1,1
1549404193,3,1
1549407734,1,1
1549411394,2,6
1549414993,0,1
1549418598,1,0
1549425794,3,4
1549429395,1,5
1549432995,0,2
1549436534,2,3
1549440194,1,1
1549443794,3,1
1549447394,3,1
1549450995,1,0
1549454595,0,1
1549461734,0,5
1549465395,1,3
1549468996,2,0
1549472594,2,3
1549476195,3,7
1549479795,1,2
1549483334,1,0
1549486995,0,1
1549490594,1,1
1549494196,8,0
1549497794,2,5
1549501395,1,2
1549508594,1,2
1549512195,1,7
1549515795,2,3
1549519396,3,2
1549522935,3,4
1549526535,1,1
1549530196,3,0
1549533735,0,2
1549537396,1,7
1549540936,1,0
1549548196,0,2
1549551796,2,2
1549555335,2,4
1549558996,1,0
1549562595,2,0
1549566197,2,5
1549569796,4,3
1549573335,2,2
1549576995,2,2
1549580535,1,0
1549584195,1,4
1549587795,3,1
1549591395,2,0
1549594935,1,1
1549598536,1,3
1549602136,4,2
1549605736,1,5
1549609396,2,4
1549612936,0,1
1549616536,0,3
1549617376,1,0
1549623797,1,2
1549627397,9,2
1549630996,1,2
1549634597,5,3
1549641797,1,3
1549648997,2,1
1549652537,1,2
1549656136,1,1
1549663338,0,1
1549666938,1,3
1549670596,3,3
1549674137,2,0
1549677797,2,0
1549684997,1,3
1549688597,0,1
1549692197,2,1
1549695798,1,1
1549699398,2,2
1549702937,0,1
1549706598,1,6
1549710138,2,2
1549713797,0,1
1549717398,1,1
1549720998,3,1
1549724537,3,0
1549728139,1,1
1549735397,1,1
1549742597,0,1
1549746137,1,0
1549748837,2,1
1549753397,1,2
1549756997,4,2
1549760600,3,0
1549764199,0,1
1549767738,1,1
1549771399,3,2
1549774938,2,1
1549778598,4,8
1549782199,2,3
1549785799,1,2
1549789398,2,2
1549792938,0,1
1549796599,8,1
1549800198,3,2
1549803798,0,1
1549807399,1,2
1549810938,2,2
1549814538,2,1
1549818199,5,2
1549821798,1,0
1549825398,2,4
1549828999,3,4
1549832540,0,1
1549836139,2,1
1549839739,2,2
1549847006,0,1
1549850598,2,1
1549854200,1,1
1549857799,2,2
1549861340,1,3
1549864999,1,1
1549868599,4,4
1549872140,1,1
1549879399,2,11
1549883000,3,4
1549886599,1,3
1549890200,12,3
1549893800,2,2
1549897400,2,5
1549900999,1,1
1549904600,1,1
1549908260,2,3
1549911800,4,3
1549915400,2,2
1549919000,4,1
1549922600,2,2
1549926200,0,2
1549929739,1,0
1549933399,1,0
1549936939,2,3
1549940600,1,1
1549944200,4,3
1549947800,2,2
1549951400,2,2
1549955000,2,2
1549965800,1,1
1549969401,1,1
1549972940,1,1
